latitude	longitude	population
-22.1793056	166.4823611	2.6476498
-22.2006944	166.49625	2.6476498
-22.2020833	166.4865278	2.6476498
-22.2009722	166.4818056	2.6476498
-22.1801389	166.4845833	2.6476498
-22.1981944	166.4981944	2.6476498
-22.1826389	166.4854167	2.6476498
-22.20125	166.4970833	2.6476498
-22.1809722	166.4931944	2.6476498
-22.2020833	166.4868056	2.6476498
-22.1815278	166.4945833	2.6476498
-22.1995833	166.4968056	2.6476498
-22.1809722	166.4893056	2.6476498
-22.1979167	166.4979167	2.6476498
-22.1793056	166.4976389	2.6476498
-22.1818056	166.4926389	2.6476498
-22.1793056	166.4851389	2.6476498
-22.1834722	166.4873611	2.6476498
-22.1793056	166.4870833	2.6476498
-22.1809722	166.4876389	2.6476498
-22.19875	166.4981944	2.6476498
-22.1840278	166.4890278	2.6476498
-22.1818056	166.4823611	2.6476498
-22.2006944	166.4956944	2.6476498
-22.19875	166.4959722	2.6476498
-22.1976389	166.49625	2.6476498
-22.1815278	166.4940278	2.6476498
-22.1798611	166.4951389	2.6476498
-22.1806944	166.4959722	2.6476498
-22.1801389	166.49125	2.6476498
-22.1809722	166.4879167	2.6476498
-22.1840278	166.48875	2.6476498
-22.2023611	166.4868056	2.6476498
-22.18125	166.4890278	2.6476498
-22.1793056	166.4854167	2.6476498
-22.1826389	166.4818056	2.6476498
-22.1826389	166.4856944	2.6476498
-22.1798611	166.4870833	2.6476498
-22.1979167	166.4981944	2.6476498
-22.2009722	166.4956944	2.6476498
-22.18375	166.4881944	2.6476498
-22.1804167	166.4845833	2.6476498
-22.2315278	166.45375	2.6476498
-22.2306944	166.4526389	2.6476498
-22.2015278	166.4709722	2.6476498
-22.2018056	166.4751389	2.6476498
-22.2023611	166.4693056	2.6476498
-22.2020833	166.4751389	2.6476498
-22.20125	166.4709722	2.6476498
-22.2009722	166.4756944	2.6476498
-22.2001389	166.4748611	2.6476498
-22.2026389	166.4751389	2.6476498
-22.19625	166.4781944	2.6476498
-22.2009722	166.4690278	2.6476498
-22.20125	166.4695833	2.6476498
-22.2018056	166.4718056	2.6476498
-22.2023611	166.4748611	2.6476498
-22.2018056	166.4754167	2.6476498
-22.1995833	166.4706944	2.6476498
-22.2015278	166.4715278	2.6476498
-22.2020833	166.4731944	2.6476498
-22.2023611	166.4734722	2.6476498
-22.2023611	166.4729167	2.6476498
-22.2004167	166.4743056	2.6476498
-22.2015278	166.4756944	2.6476498
-22.20125	166.4756944	2.6476498
-22.2001389	166.4701389	2.6476498
-22.2023611	166.4751389	2.6476498
-22.2009722	166.4684722	2.6476498
-22.2009722	166.4743056	2.6476498
-22.2015278	166.4729167	2.6476498
-22.2009722	166.4720833	2.6476498
-22.20125	166.47375	2.6476498
-22.1976389	166.4781944	2.6476498
-22.20125	166.4698611	2.6476498
-22.2015278	166.4720833	2.6476498
-22.2009722	166.4695833	2.6476498
-22.2020833	166.4706944	2.6476498
-22.1956944	166.4781944	2.6476498
-22.2015278	166.4695833	2.6476498
-22.2018056	166.4729167	2.6476498
-22.2023611	166.4745833	2.6476498
-22.2006944	166.4704167	2.6476498
-22.2015278	166.4779167	2.6476498
-22.1998611	166.4718056	2.6476498
-22.2004167	166.4734722	2.6476498
-22.2001389	166.4781944	2.6476498
-22.1998611	166.4695833	2.6476498
-22.2018056	166.4734722	2.6476498
-22.2020833	166.4715278	2.6476498
-22.2006944	166.4690278	2.6476498
-22.2023611	166.4756944	2.6476498
-22.2023611	166.4701389	2.6476498
-22.2015278	166.4776389	2.6476498
-22.2015278	166.4781944	2.6476498
-22.2009722	166.4734722	2.6476498
-22.2001389	166.4731944	2.6476498
-22.20125	166.4743056	2.6476498
-22.2026389	166.4715278	2.6476498
-22.2023611	166.46875	2.6476498
-22.2020833	166.4701389	2.6476498
-22.2004167	166.4776389	2.6476498
-22.1970833	166.4781944	2.6476498
-22.2015278	166.4754167	2.6476498
-22.2006944	166.4698611	2.6476498
-22.2020833	166.4745833	2.6476498
-22.2018056	166.4723611	2.6476498
-22.2026389	166.4748611	2.6476498
-22.1898611	166.4729167	2.6476498
-22.20125	166.4693056	2.6476498
-22.20125	166.4731944	2.6476498
-22.1998611	166.4701389	2.6476498
-22.2001389	166.4729167	2.6476498
-22.2026389	166.4693056	2.6476498
-22.2006944	166.4754167	2.6476498
-22.2023611	166.4681944	2.6476498
-22.2015278	166.4701389	2.6476498
-22.2018056	166.4720833	2.6476498
-22.2018056	166.4701389	2.6476498
-22.2004167	166.4731944	2.6476498
-22.1968056	166.4781944	2.6476498
-22.2009722	166.4698611	2.6476498
-22.2020833	166.4698611	2.6476498
-22.2026389	166.47125	2.6476498
-22.2023611	166.4679167	2.6476498
-22.2004167	166.4729167	2.6476498
-22.20125	166.4726389	2.6476498
-22.2001389	166.4745833	2.6476498
-22.2026389	166.4709722	2.6476498
-22.2023611	166.4695833	2.6476498
-22.2020833	166.4693056	2.6476498
-22.2020833	166.4729167	2.6476498
-22.2343056	166.4645833	2.6476498
-22.2295833	166.4665278	2.6476498
-22.23375	166.4648611	2.6476498
-22.2309722	166.4643056	2.6476498
-22.2354167	166.4643056	2.6476498
-22.23125	166.4665278	2.6476498
-22.2334722	166.4643056	2.6476498
-22.23125	166.4648611	2.6476498
-22.2304167	166.4654167	2.6476498
-22.2331944	166.4643056	2.6476498
-22.2290278	166.4651389	2.6476498
-20.89375	165.1543056	2.1323604
-20.8876389	165.1804167	2.1323604
-20.8873611	165.18125	2.1323604
-20.8776389	165.1651389	2.1323604
-20.8806944	165.1704167	2.1323604
-20.8823611	165.2726389	2.1323604
-20.8915278	165.2826389	2.1323604
-20.8915278	165.2879167	2.1323604
-20.8848611	165.2740278	2.1323604
-20.89125	165.28125	2.1323604
-20.8929167	165.2904167	2.1323604
-20.8923611	165.2804167	2.1323604
-20.89375	165.2790278	2.1323604
-20.8920833	165.2804167	2.1323604
-20.8915278	165.2876389	2.1323604
-20.89125	165.28375	2.1323604
-20.8923611	165.2798611	2.1323604
-20.8929167	165.2804167	2.1323604
-20.8909722	165.2809722	2.1323604
-20.8918056	165.2865278	2.1323604
-20.8856944	165.2748611	2.1323604
-20.8929167	165.2795833	2.1323604
-20.8906944	165.2798611	2.1323604
-20.8918056	165.2831944	2.1323604
-20.8876389	165.2748611	2.1323604
-20.8931944	165.2790278	2.1323604
-20.8904167	165.2795833	2.1323604
-20.8834722	165.2676389	2.1323604
-20.8834722	165.2679167	2.1323604
-20.8870833	165.2748611	2.1323604
-20.8851389	165.27375	2.1323604
-20.8918056	165.2804167	2.1323604
-20.8915278	165.2904167	2.1323604
-20.8870833	165.2751389	2.1323604
-20.8934722	165.2801389	2.1323604
-20.8934722	165.2901389	2.1323604
-20.8840278	165.2754167	2.1323604
-20.8851389	165.2743056	2.1323604
-20.8940278	165.2795833	2.1323604
-20.8856944	165.2745833	2.1323604
-20.8870833	165.2743056	2.1323604
-20.89125	165.2843056	2.1323604
-20.89125	165.2809722	2.1323604
-20.8904167	165.2793056	2.1323604
-20.8973611	165.2979167	2.1323604
-20.90375	165.2970833	2.1323604
-20.8965278	165.2973611	2.1323604
-20.9001389	165.29875	2.1323604
-20.8965278	165.2959722	2.1323604
-20.9079167	165.2959722	2.1323604
-20.9081944	165.2965278	2.1323604
-20.8965278	165.2979167	2.1323604
-20.9095833	165.2973611	2.1323604
-20.89875	165.2954167	2.1323604
-20.9156944	165.30375	2.1323604
-20.9126389	165.29375	2.1323604
-20.8990278	165.2976389	2.1323604
-20.9173611	165.3043056	2.1323604
-20.9123611	165.2995833	2.1323604
-20.9168056	165.3048611	2.1323604
-20.9051389	165.2968056	2.1323604
-20.9179167	165.2998611	2.1323604
-20.8984722	165.2993056	2.1323604
-20.9173611	165.3076389	2.1323604
-20.9031944	165.2965278	2.1323604
-20.8965278	165.29875	2.1323604
-20.8968056	165.2976389	2.1323604
-20.9176389	165.3140278	2.1323604
-20.9029167	165.2954167	2.1323604
-20.9134722	165.3023611	2.1323604
-20.9181944	165.2998611	2.1323604
-20.9001389	165.2979167	2.1323604
-20.9168056	165.2973611	2.1323604
-20.8976389	165.2984722	2.1323604
-20.9156944	165.30125	2.1323604
-20.9031944	165.2968056	2.1323604
-20.9145833	165.3051389	2.1323604
-20.9184722	165.3009722	2.1323604
-20.9145833	165.3026389	2.1323604
-20.8973611	165.2981944	2.1323604
-20.9181944	165.3015278	2.1323604
-20.9193056	165.3104167	2.1323604
-20.9190278	165.3129167	2.1323604
-20.8990278	165.2948611	2.1323604
-20.91375	165.3045833	2.1323604
-20.9173611	165.3045833	2.1323604
-20.9001389	165.2984722	2.1323604
-20.89875	165.2951389	2.1323604
-20.9184722	165.30125	2.1323604
-20.9043056	165.2951389	2.1323604
-20.9193056	165.3115278	2.1323604
-20.9184722	165.3018056	2.1323604
-20.9154167	165.3106944	2.1323604
-20.9181944	165.3076389	2.1323604
-20.8965278	165.2990278	2.1323604
-20.9181944	165.3070833	2.1323604
-20.9193056	165.3101389	2.1323604
-20.8976389	165.2973611	2.1323604
-20.89875	165.2948611	2.1323604
-20.9123611	165.2940278	2.1323604
-20.9181944	165.3004167	2.1323604
-20.9048611	165.2956944	2.1323604
-20.9179167	165.3126389	2.1323604
-20.9151389	165.3104167	2.1323604
-20.9109722	165.2965278	2.1323604
-20.9001389	165.2998611	2.1323604
-20.9156944	165.3090278	2.1323604
-20.91625	165.29625	2.1323604
-20.9165278	165.3123611	2.1323604
-20.9120833	165.3015278	2.1323604
-20.8993056	165.2948611	2.1323604
-20.90375	165.2956944	2.1323604
-20.9081944	165.2993056	2.1323604
-20.9156944	165.3018056	2.1323604
-20.8968056	165.2973611	2.1323604
-20.8965278	165.2956944	2.1323604
-20.8993056	165.2979167	2.1323604
-20.9184722	165.3079167	2.1323604
-20.9176389	165.3009722	2.1323604
-20.9129167	165.29375	2.1323604
-20.8984722	165.2956944	2.1323604
-20.8993056	165.29625	2.1323604
-20.9023611	165.29625	2.1323604
-20.9181944	165.30125	2.1323604
-20.9131944	165.29375	2.1323604
-20.8993056	165.2976389	2.1323604
-20.8981944	165.2993056	2.1323604
-20.8990278	165.2956944	2.1323604
-20.9184722	165.2998611	2.1323604
-20.9148611	165.30125	2.1323604
-20.9143056	165.3054167	2.1323604
-20.9151389	165.30625	2.1323604
-20.9170833	165.31125	2.1323604
-20.90375	165.29625	2.1323604
-20.8998611	165.2979167	2.1323604
-20.9079167	165.2995833	2.1323604
-20.9045833	165.2965278	2.1323604
-20.8995833	165.2984722	2.1323604
-20.9168056	165.3106944	2.1323604
-20.9040278	165.2959722	2.1323604
-20.9176389	165.3015278	2.1323604
-20.91375	165.2934722	2.1323604
-20.9151389	165.3065278	2.1323604
-20.8968056	165.2993056	2.1323604
-20.9143056	165.3006944	2.1323604
-22.20875	166.4898611	2.6476498
-22.2051389	166.49625	2.6476498
-22.2084722	166.4901389	2.6476498
-22.2056944	166.4926389	2.6476498
-22.2076389	166.4945833	2.6476498
-22.2034722	166.49125	2.6476498
-22.2031944	166.4915278	2.6476498
-22.2090278	166.49375	2.6476498
-22.2056944	166.4906944	2.6476498
-22.2101389	166.4943056	2.6476498
-22.2081944	166.4948611	2.6476498
-22.2093056	166.4893056	2.6476498
-22.2054167	166.4904167	2.6476498
-22.2051389	166.4929167	2.6476498
-22.2045833	166.4943056	2.6476498
-22.2098611	166.4890278	2.6476498
-22.2073611	166.4890278	2.6476498
-22.2095833	166.49375	2.6476498
-22.2068056	166.4931944	2.6476498
-22.20875	166.4934722	2.6476498
-22.2079167	166.48875	2.6476498
-22.2068056	166.49125	2.6476498
-22.2098611	166.4948611	2.6476498
-22.2051389	166.4956944	2.6476498
-22.2079167	166.4948611	2.6476498
-22.2059722	166.4918056	2.6476498
-22.2034722	166.4945833	2.6476498
-22.20625	166.4904167	2.6476498
-22.2043056	166.4956944	2.6476498
-22.2029167	166.4945833	2.6476498
-22.2070833	166.4940278	2.6476498
-22.2093056	166.4943056	2.6476498
-22.2048611	166.4965278	2.6476498
-22.2043056	166.4945833	2.6476498
-22.2073611	166.4931944	2.6476498
-22.2084722	166.4929167	2.6476498
-22.20875	166.48875	2.6476498
-22.2059722	166.4895833	2.6476498
-22.2054167	166.48875	2.6476498
-22.2084722	166.4931944	2.6476498
-22.2043056	166.4901389	2.6476498
-22.2073611	166.4934722	2.6476498
-22.2068056	166.4940278	2.6476498
-22.20875	166.4915278	2.6476498
-22.20625	166.49375	2.6476498
-22.20875	166.4893056	2.6476498
-22.2051389	166.4890278	2.6476498
-22.2029167	166.4968056	2.6476498
-22.2045833	166.4915278	2.6476498
-22.2045833	166.4895833	2.6476498
-22.20625	166.4901389	2.6476498
-22.2034722	166.4931944	2.6476498
-22.2084722	166.4893056	2.6476498
-22.2101389	166.4940278	2.6476498
-22.2081944	166.4931944	2.6476498
-22.20375	166.4909722	2.6476498
-22.2084722	166.4898611	2.6476498
-22.2059722	166.4904167	2.6476498
-22.2043056	166.48875	2.6476498
-22.2031944	166.4945833	2.6476498
-22.2093056	166.4895833	2.6476498
-22.2065278	166.4929167	2.6476498
-22.2065278	166.48875	2.6476498
-22.2048611	166.4943056	2.6476498
-22.2048611	166.49375	2.6476498
-22.2098611	166.4951389	2.6476498
-22.2095833	166.4890278	2.6476498
-22.20875	166.4895833	2.6476498
-22.2081944	166.4901389	2.6476498
-22.2059722	166.4945833	2.6476498
-22.2054167	166.4901389	2.6476498
-22.2068056	166.48875	2.6476498
-22.2045833	166.4904167	2.6476498
-22.2054167	166.4909722	2.6476498
-22.2048611	166.4890278	2.6476498
-22.2068056	166.4929167	2.6476498
-22.2076389	166.4931944	2.6476498
-22.2045833	166.48875	2.6476498
-22.2051389	166.4898611	2.6476498
-22.2051389	166.4970833	2.6476498
-22.20625	166.4890278	2.6476498
-22.2093056	166.4904167	2.6476498
-22.2076389	166.4695833	2.6476498
-22.21125	166.4670833	2.6476498
-22.2081944	166.4701389	2.6476498
-22.2093056	166.4718056	2.6476498
-22.2084722	166.4698611	2.6476498
-22.20875	166.4720833	2.6476498
-22.2351389	166.4704167	2.6476498
-22.2320833	166.4668056	2.6476498
-22.2304167	166.4701389	2.6476498
-22.2309722	166.4693056	2.6476498
-22.2304167	166.4695833	2.6476498
-22.2290278	166.4668056	2.6476498
-22.2293056	166.4690278	2.6476498
-22.2301389	166.4693056	2.6476498
-22.2331944	166.4668056	2.6476498
-22.2301389	166.4704167	2.6476498
-22.2340278	166.4698611	2.6476498
-22.2320833	166.4681944	2.6476498
-22.2318056	166.4679167	2.6476498
-22.2301389	166.4706944	2.6476498
-22.1820833	166.4151389	2.6476498
-22.1831944	166.4145833	2.6476498
-22.1815278	166.4140278	2.6476498
-22.1818056	166.4143056	2.6476498
-22.1815278	166.4159722	2.6476498
-22.1826389	166.41375	2.6476498
-22.1809722	166.4145833	2.6476498
-22.1826389	166.4143056	2.6476498
-22.1818056	166.4159722	2.6476498
-22.1815278	166.41375	2.6476498
-22.1820833	166.4145833	2.6476498
-22.1984722	166.4181944	2.6476498
-22.1815278	166.4156944	2.6476498
-22.18125	166.4151389	2.6476498
-22.1826389	166.4140278	2.6476498
-22.1818056	166.4145833	2.6476498
-22.18375	166.4134722	2.6476498
-22.1829167	166.4140278	2.6476498
-22.1823611	166.41375	2.6476498
-22.18125	166.4145833	2.6476498
-22.1815278	166.4154167	2.6476498
-22.1823611	166.4145833	2.6476498
-22.1820833	166.4154167	2.6476498
-22.1818056	166.4148611	2.6476498
-22.1818056	166.4151389	2.6476498
-22.1823611	166.4151389	2.6476498
-22.2201389	166.4851389	2.6476498
-22.2193056	166.4823611	2.6476498
-22.2220833	166.4826389	2.6476498
-22.2223611	166.4806944	2.6476498
-22.2218056	166.4818056	2.6476498
-22.2195833	166.4801389	2.6476498
-22.22125	166.4829167	2.6476498
-22.2193056	166.4815278	2.6476498
-22.2198611	166.4809722	2.6476498
-22.2206944	166.4843056	2.6476498
-22.2204167	166.4826389	2.6476498
-22.2218056	166.4801389	2.6476498
-22.2209722	166.4843056	2.6476498
-22.2220833	166.4804167	2.6476498
-22.2204167	166.4820833	2.6476498
-22.2223611	166.47875	2.6476498
-22.22125	166.48375	2.6476498
-22.2226389	166.4831944	2.6476498
-22.2201389	166.4809722	2.6476498
-22.2193056	166.4798611	2.6476498
-22.2204167	166.4793056	2.6476498
-22.2198611	166.4834722	2.6476498
-22.2204167	166.4859722	2.6476498
-22.2215278	166.4818056	2.6476498
-22.2220833	166.4793056	2.6476498
-22.2223611	166.4859722	2.6476498
-22.2198611	166.4806944	2.6476498
-22.2226389	166.4806944	2.6476498
-22.2218056	166.4859722	2.6476498
-22.2204167	166.4851389	2.6476498
-22.2198611	166.4793056	2.6476498
-22.2215278	166.4826389	2.6476498
-22.2195833	166.4848611	2.6476498
-22.2193056	166.4845833	2.6476498
-22.2215278	166.4823611	2.6476498
-22.2201389	166.4823611	2.6476498
-22.2220833	166.4806944	2.6476498
-22.2193056	166.4820833	2.6476498
-22.2223611	166.4795833	2.6476498
-22.2206944	166.4826389	2.6476498
-22.2198611	166.47875	2.6476498
-22.2129167	166.4795833	2.6476498
-22.21875	166.4793056	2.6476498
-22.2126389	166.4818056	2.6476498
-22.21625	166.4784722	2.6476498
-22.2143056	166.48125	2.6476498
-22.2134722	166.47875	2.6476498
-22.2134722	166.4806944	2.6476498
-22.2140278	166.4801389	2.6476498
-22.2140278	166.4809722	2.6476498
-22.2168056	166.4784722	2.6476498
-22.2120833	166.4784722	2.6476498
-22.2145833	166.48125	2.6476498
-22.2126389	166.4784722	2.6476498
-22.2173611	166.4806944	2.6476498
-22.21625	166.4818056	2.6476498
-22.2120833	166.4795833	2.6476498
-22.2190278	166.48125	2.6476498
-22.2120833	166.4798611	2.6476498
-22.2173611	166.4798611	2.6476498
-22.2126389	166.4793056	2.6476498
-22.2181944	166.4798611	2.6476498
-22.21375	166.4818056	2.6476498
-22.2126389	166.4815278	2.6476498
-22.2148611	166.4784722	2.6476498
-22.2140278	166.4804167	2.6476498
-22.2184722	166.4806944	2.6476498
-22.2190278	166.4809722	2.6476498
-22.2184722	166.48125	2.6476498
-22.21375	166.4798611	2.6476498
-22.2140278	166.4793056	2.6476498
-22.2181944	166.4795833	2.6476498
-22.2179167	166.4801389	2.6476498
-22.21875	166.4804167	2.6476498
-22.2126389	166.4809722	2.6476498
-22.2140278	166.4815278	2.6476498
-22.2168056	166.4790278	2.6476498
-22.2190278	166.4801389	2.6476498
-22.2190278	166.4793056	2.6476498
-22.2168056	166.48125	2.6476498
-22.2156944	166.4804167	2.6476498
-22.2170833	166.4795833	2.6476498
-22.2156944	166.4795833	2.6476498
-22.2173611	166.4818056	2.6476498
-22.2181944	166.48125	2.6476498
-22.2184722	166.4793056	2.6476498
-22.2173611	166.4793056	2.6476498
-22.21625	166.4806944	2.6476498
-22.2176389	166.4784722	2.6476498
-22.2190278	166.4798611	2.6476498
-22.2176389	166.4790278	2.6476498
-22.21875	166.4809722	2.6476498
-22.2181944	166.4801389	2.6476498
-22.2190278	166.4804167	2.6476498
-22.2176389	166.4795833	2.6476498
-22.2129167	166.4806944	2.6476498
-22.2190278	166.4790278	2.6476498
-22.2168056	166.4795833	2.6476498
-22.2131944	166.4815278	2.6476498
-22.2123611	166.48125	2.6476498
-22.2129167	166.4798611	2.6476498
-22.2145833	166.4804167	2.6476498
-22.2173611	166.4795833	2.6476498
-22.21375	166.4804167	2.6476498
-22.2179167	166.4793056	2.6476498
-22.2184722	166.4790278	2.6476498
-22.2156944	166.4815278	2.6476498
-22.2159722	166.4784722	2.6476498
-22.2140278	166.4818056	2.6476498
-22.2145833	166.4798611	2.6476498
-22.2168056	166.4804167	2.6476498
-22.2184722	166.4809722	2.6476498
-22.2131944	166.4806944	2.6476498
-22.2184722	166.4804167	2.6476498
-22.2165278	166.4815278	2.6476498
-22.2120833	166.4801389	2.6476498
-22.2051389	166.48875	2.6476498
-22.2101389	166.4945833	2.6476498
-22.2051389	166.4906944	2.6476498
-22.2090278	166.4943056	2.6476498
-22.20625	166.4895833	2.6476498
-22.2045833	166.4965278	2.6476498
-22.2056944	166.4904167	2.6476498
-22.2068056	166.49375	2.6476498
-22.2098611	166.48875	2.6476498
-22.2043056	166.4893056	2.6476498
-22.20625	166.4906944	2.6476498
-22.2056944	166.4893056	2.6476498
-22.20625	166.4898611	2.6476498
-22.2043056	166.4904167	2.6476498
-22.2081944	166.4915278	2.6476498
-22.2048611	166.4940278	2.6476498
-22.2051389	166.4931944	2.6476498
-22.2076389	166.48875	2.6476498
-22.2090278	166.4890278	2.6476498
-22.2029167	166.4904167	2.6476498
-22.2095833	166.4948611	2.6476498
-22.20875	166.4948611	2.6476498
-22.20875	166.4954167	2.6476498
-22.2090278	166.4893056	2.6476498
-22.2059722	166.4920833	2.6476498
-22.2098611	166.4943056	2.6476498
-22.2054167	166.4954167	2.6476498
-22.2065278	166.4893056	2.6476498
-22.2056944	166.4890278	2.6476498
-22.20375	166.4951389	2.6476498
-22.2040278	166.4890278	2.6476498
-22.2048611	166.4893056	2.6476498
-22.2093056	166.4890278	2.6476498
-22.2104167	166.4940278	2.6476498
-22.2045833	166.4968056	2.6476498
-22.2056944	166.4901389	2.6476498
-22.2043056	166.4890278	2.6476498
-22.2056944	166.4945833	2.6476498
-22.2051389	166.4904167	2.6476498
-22.2090278	166.4954167	2.6476498
-22.2079167	166.49375	2.6476498
-22.2059722	166.4926389	2.6476498
-22.2031944	166.4904167	2.6476498
-22.2068056	166.4893056	2.6476498
-22.20625	166.48875	2.6476498
-22.2048611	166.4726389	2.6476498
-22.2040278	166.4765278	2.6476498
-22.2068056	166.4776389	2.6476498
-22.2029167	166.4748611	2.6476498
-22.2059722	166.4765278	2.6476498
-22.2059722	166.4773611	2.6476498
-22.2043056	166.4726389	2.6476498
-22.2056944	166.4754167	2.6476498
-22.2065278	166.4770833	2.6476498
-22.2034722	166.4743056	2.6476498
-22.20375	166.4765278	2.6476498
-22.2070833	166.4748611	2.6476498
-22.2045833	166.4768056	2.6476498
-22.2065278	166.4779167	2.6476498
-22.2045833	166.4765278	2.6476498
-22.2045833	166.4726389	2.6476498
-22.2043056	166.4770833	2.6476498
-22.2056944	166.4759722	2.6476498
-22.2048611	166.4776389	2.6476498
-22.2031944	166.4734722	2.6476498
-22.2073611	166.4776389	2.6476498
-22.2059722	166.47375	2.6476498
-22.2070833	166.4729167	2.6476498
-22.20375	166.4729167	2.6476498
-22.2059722	166.4740278	2.6476498
-20.2579167	164.2070833	1.298205
-20.25875	164.2079167	1.298205
-20.2501389	164.2031944	1.298205
-20.2520833	164.2009722	1.298205
-20.2156944	164.1534722	1.298205
-20.2579167	164.2084722	1.298205
-20.14875	164.0918056	1.298205
-20.15125	164.0920833	1.298205
-20.2176389	164.15375	1.298205
-20.2515278	164.2031944	1.298205
-20.2534722	164.2018056	1.298205
-20.2029167	164.1251389	1.298205
-20.2531944	164.2084722	1.298205
-20.2298611	164.1620833	1.298205
-20.25375	164.2040278	1.298205
-20.2154167	164.1529167	1.298205
-20.2515278	164.2029167	1.298205
-20.2293056	164.1604167	1.298205
-20.1506944	164.0906944	1.298205
-20.2523611	164.2004167	1.298205
-20.2531944	164.2034722	1.298205
-20.2304167	164.1615278	1.298205
-20.2243056	164.1568056	1.298205
-20.2498611	164.2026389	1.298205
-20.2429167	164.1781944	1.298205
-20.2529167	164.2045833	1.298205
-20.2190278	164.1543056	1.298205
-20.2573611	164.2076389	1.298205
-20.21375	164.1523611	1.298205
-20.23125	164.1581944	1.298205
-20.2570833	164.2040278	1.298205
-20.2204167	164.1201389	1.298205
-20.2298611	164.1618056	1.298205
-20.2301389	164.1601389	1.298205
-20.2576389	164.2079167	1.298205
-20.2376389	164.1690278	1.298205
-20.2531944	164.2045833	1.298205
-20.15125	164.0918056	1.298205
-20.25375	164.2045833	1.298205
-20.2323611	164.0248611	1.298205
-20.2334722	164.0215278	1.298205
-20.2298611	164.0384722	1.298205
-20.2295833	164.03875	1.298205
-20.2329167	164.0234722	1.298205
-20.2331944	164.0434722	1.298205
-20.2559722	164.0526389	1.298205
-20.2306944	164.0429167	1.298205
-20.1904167	164.0795833	1.298205
-20.2273611	164.0329167	1.298205
-20.1901389	164.0798611	1.298205
-20.2320833	164.0229167	1.298205
-20.2279167	164.0351389	1.298205
-20.2973611	164.08375	1.298205
-20.2304167	164.0426389	1.298205
-20.2484722	164.0426389	1.298205
-20.2329167	164.0231944	1.298205
-20.24625	164.0445833	1.298205
-20.2423611	164.0548611	1.298205
-20.2301389	164.0406944	1.298205
-20.2323611	164.02875	1.298205
-20.2295833	164.0295833	1.298205
-20.2098611	164.0798611	1.298205
-20.2323611	164.0254167	1.298205
-20.2293056	164.0373611	1.298205
-20.1906944	164.0798611	1.298205
-20.2673611	164.0573611	1.298205
-20.2281944	164.0365278	1.298205
-20.2301389	164.0379167	1.298205
-20.2293056	164.0351389	1.298205
-20.2443056	164.0570833	1.298205
-20.2451389	164.0584722	1.298205
-20.2401389	164.0551389	1.298205
-20.2331944	164.0304167	1.298205
-20.2268056	164.0326389	1.298205
-20.23375	164.0215278	1.298205
-20.2304167	164.0434722	1.298205
-20.2340278	164.0206944	1.298205
-20.23375	164.0240278	1.298205
-20.2329167	164.0220833	1.298205
-20.2281944	164.0348611	1.298205
-20.2343056	164.02125	1.298205
-20.2318056	164.0420833	1.298205
-20.2665278	164.0643056	1.298205
-20.2454167	164.0470833	1.298205
-20.2318056	164.0243056	1.298205
-20.2326389	164.0248611	1.298205
-20.2320833	164.0290278	1.298205
-20.2293056	164.03625	1.298205
-20.23875	164.0498611	1.298205
-20.2351389	164.04625	1.298205
-20.23375	164.0409722	1.298205
-20.2293056	164.0356944	1.298205
-20.2468056	164.0490278	1.298205
-20.2298611	164.0393056	1.298205
-20.2323611	164.0284722	1.298205
-20.2284722	164.0315278	1.298205
-20.2326389	164.0431944	1.298205
-20.2343056	164.0215278	1.298205
-20.2329167	164.0229167	1.298205
-20.2384722	164.0323611	1.298205
-20.2351389	164.0215278	1.298205
-20.2334722	164.02875	1.298205
-20.2295833	164.0390278	1.298205
-20.2326389	164.02375	1.298205
-20.1901389	164.0793056	1.298205
-20.2334722	164.0245833	1.298205
-20.2298611	164.0304167	1.298205
-20.2270833	164.0329167	1.298205
-20.23375	164.0431944	1.298205
-20.2273611	164.0345833	1.298205
-20.2381944	164.0323611	1.298205
-20.2320833	164.0293056	1.298205
-20.2298611	164.0373611	1.298205
-20.2331944	164.0423611	1.298205
-20.2293056	164.0370833	1.298205
-20.2101389	164.0795833	1.298205
-20.2454167	164.0593056	1.298205
-20.2320833	164.0279167	1.298205
-20.2981944	164.0845833	1.298205
-20.2348611	164.04625	1.298205
-20.2345833	164.0459722	1.298205
-20.23375	164.0418056	1.298205
-20.2765278	164.0704167	1.298205
-20.2365278	164.0481944	1.298205
-20.2298611	164.0406944	1.298205
-20.2323611	164.0245833	1.298205
-20.2295833	164.0379167	1.298205
-20.2340278	164.0220833	1.298205
-20.2456944	164.05875	1.298205
-20.2370833	164.0481944	1.298205
-20.2459722	164.0590278	1.298205
-20.2979167	164.0845833	1.298205
-20.2320833	164.0276389	1.298205
-20.2326389	164.0318056	1.298205
-20.2826389	164.2776389	1.298205
-20.2879167	164.3015278	1.298205
-20.3131944	164.2826389	1.298205
-20.3206944	164.2734722	1.298205
-20.30125	164.2726389	1.298205
-20.2890278	164.2995833	1.298205
-20.3015278	164.2729167	1.298205
-20.3131944	164.2823611	1.298205
-20.3001389	164.2729167	1.298205
-20.3204167	164.2734722	1.298205
-20.2881944	164.30125	1.298205
-20.2323611	164.0304167	1.298205
-20.2323611	164.0229167	1.298205
-20.2301389	164.0404167	1.298205
-20.2301389	164.0304167	1.298205
-20.2306944	164.0293056	1.298205
